"종목코드","종목명","가격","등락","상한가일수","사유","날짜"
"018680","서울제약",10200.0,14.61,"","지난해 실적 호조 모멘텀 지속에 급등","2017-02-16"
"005620","대성합동지주",48350.0,10.14,"","대성산업가스 우선협상대상자로 MBK파트너스 선정 소식에 급등","2017-02-16"
"016740","두올",5150.0,10.04,"","홍준표 경남지사 항소심 무죄 소식에 시장에서 관련주로 부각되며 급등","2017-02-16"
"224060","코디엠",2170.0,29.94,1.0,"필로시스와 글로벌 혈당측정기 사업 본격화 소식에 상한가","2017-02-17"
"002870","신풍제지",12050.0,29.85,1.0,"주식분할 결정에 상한가","2017-02-17"
"095300","세한엔에스브이",1500.0,18.11,"","부동산 사업 기대감에 급등","2017-02-17"
"078130","국일제지",780.0,16.59,"","필로시스 지분가치 부각 모멘텀 지속에 급등","2017-02-17"
"092600","넥스트칩",6800.0,13.52,"","세계 자동차 전장시장 진출 기대감에 급등","2017-02-17"
"019990","에너토크",6600.0,11.86,"","한국전력의 영국 원전 사업 참여 가능 모멘텀 지속 및 개인투자자 장원영씨 추가 지분 매입(경영참여 목적) 소식에 급등","2017-02-17"
"226320","잇츠스킨",47650.0,11.2,"","한불화장품㈜ 흡수합병 결정에 급등","2017-02-17"
"078520","에이블씨엔씨",21700.0,9.05,"","지난해 실적 호조에 급등","2017-02-17"
"069510","에스텍",15400.0,29.96,1.0,"삼성전자의 하만 인수 성공 소식에 상한가","2017-02-20"
"008700","아남전자",1565.0,29.88,1.0,"삼성전자의 하만 인수 성공 소식에 상한가","2017-02-20"
"200230","텔콘",5250.0,21.53,"","비보존 상장 본격화 소식에 급등","2017-02-20"
"101390","아이엠",4310.0,12.09,"","삼성전자의 하만 인수 성공 소식에 급등","2017-02-20"
"065170","넥스트BT",1855.0,11.41,"","올해 매출 1,000억 달성 기대감에 급등","2017-02-20"
"066310","큐에스아이",8480.0,10.85,"","삼성전자의 하만 인수 성공 소식에 급등","2017-02-20"
"226320","잇츠스킨",52600.0,10.39,"","한불화장품㈜ 흡수합병 결정 모멘텀 지속에 급등","2017-02-20"
"003070","코오롱글로벌",13400.0,10.29,"","지난해 실적호조 및 올해 실적 기대감에 급등","2017-02-20"
"071670","에이테크솔루션",9870.0,9.91,"","삼성전자의 하만 인수 성공 소식에 급등","2017-02-20"
"014940","오리엔탈정공",1750.0,9.72,"","지분 매각 우선협상대상자 선정에 급등","2017-02-20"
"123840","한일진공",3050.0,9.52,"","비보존 상장 본격화 소식에 급등","2017-02-20"
"021880","메이슨캐피탈",893.0,29.99,1.0,"와이티캐피탈 주식 인수 우선협상대상자 선정 소식에 상한가","2017-02-21"
"215600","신라젠",10050.0,11.05,"","펙사벡, 여보이 병용치료 유럽 임상 추진 소식에 급등","2017-02-21"
"010240","흥국",6760.0,9.92,"","지난해 실적 호조 및 현금배당 결정에 급등","2017-02-21"
"014200","광림",5660.0,9.06,"","신사업 기대감 부각에 급등","2017-02-21"
"036710","심텍홀딩스",4015.0,29.94,1.0,"지난해 실적 호조 및 올해 실적 기대감에 상한가","2017-02-22"
"013000","세우글로벌",2690.0,13.98,"","홍준표 관련주로 시장에서 부각되며 급등","2017-02-22"
"241520","DSC인베스트먼트",4900.0,12.51,"","미래 일자리 창출 지원 및 4차 산업 수혜 기대감 지속에 급등","2017-02-22"
"011090","에넥스",3015.0,9.64,"","리모델링/인테리어 관련주 상승 속 급등","2017-02-22"
"159910","MBK",1095.0,7.88,"","스킨앤스킨 합병 완료에 급등","2017-02-22"
"058220","아리온",1125.0,29.91,1.0,"액면분할 후 거래재개 첫날 상한가","2017-02-23"
"241820","피씨엘",9160.0,17.44,"","신규 상장 첫날 급등","2017-02-23"
"073540","에프알텍",4045.0,15.24,"","삼성전자, 세계 최초 국가재난통신망 성공 소식에 급등","2017-02-23"
"003230","삼양식품",57700.0,8.05,"","지난해 실적 호조에 급등","2017-02-23"
"003520","영진약품",8900.0,20.92,"","신약 美 임상2상 완료 기대감에 급등","2017-02-24"
"013360","일성건설",10600.0,18.57,"","지난해 실적 호조 및 주식 분할 결정 등으로 급등","2017-02-24"
"069110","코스온",12250.0,15.57,"","실적 성장 기대감에 급등","2017-02-24"
"017250","인터엠",4755.0,15.27,"","일부 황교안 관련주 급등","2017-02-24"
"007330","푸른저축은행",6550.0,10.46,"","지난해 실적 호조 및 현금배당 결정에 급등","2017-02-24"
"087260","모바일어플라이언스",7770.0,29.93,1.0,"자율주행 성장 수혜 기대감 속 상장 이틀만에 상한가","2017-02-27"
"013360","일성건설",11850.0,11.79,"","지난해 실적 호조 및 주식 분할 결정 모멘텀 지속에 급등","2017-02-27"
"094850","참좋은레져",10250.0,9.74,"","여행부문 성장 기대감에 급등","2017-02-27"
"043910","자연과환경",3315.0,30.0,1.0,"차기정부 정책 수혜 기대감에 상한가","2017-02-28"
"002800","신신제약",8020.0,29.98,1.0,"신규 상장 첫날 상한가","2017-02-28"
"001840","이화공영",4050.0,25.0,"","차기정부 정책 수혜 기대감에 급등","2017-02-28"
"013360","일성건설",14100.0,18.99,"","지난해 실적 호조 및 주식 분할 결정 모멘텀 지속에 급등","2017-02-28"
"106080","하이소닉",3570.0,14.98,"","주당 1주 무상증자 결정에 급등","2017-02-28"
"049800","우진플라임",9350.0,14.44,"","지난해 흑자전환에 급등","2017-02-28"
"017250","인터엠",4980.0,12.8,"","일부 황교안 관련주 급등","2017-02-28"
"087260","모바일어플라이언스",8650.0,11.33,"","자율주행 성장 수혜 기대감 지속에 급등","2017-02-28"
"008700","아남전자",1780.0,15.96,"","갤럭시S8 하만 기술 적용 기대감 및 와이파이 스피커 개발 기대감 지속에 급등","2017-03-02"
"042510","라온시큐어",3050.0,11.11,"","문재인, 공인인증서·ActiveX 폐지 공약 소식에 급등","2017-03-02"
"052790","액토즈소프트",23650.0,10.77,"","e스포츠 사업 진출 기대감 지속에 급등","2017-03-02"
"900270","헝셩그룹",3390.0,29.89,1.0,"사드배치 경제보복에 따른 반사이익 기대감에 국내상장 중국기업주 급등 속 상한가","2017-03-03"
"208860","엔지스테크널러지",20350.0,15.3,"","커넥티드카 관련 기술 보유사실 부각에 급등","2017-03-03"
"900280","골든센츄리",5240.0,13.3,"","사드배치 경제보복에 따른 반사이익 기대감에 국내상장 중국기업주 급등","2017-03-03"
"900130","웨이포트",1080.0,8.22,"","사드배치 경제보복에 따른 반사이익 기대감에 국내상장 중국기업주 급등","2017-03-03"
"002140","고려산업",6400.0,21.44,"","문재인 대선 지지율 1위 독주 소식에 일부 문재인 관련주 급등","2017-03-06"
"155660","DSR",10400.0,15.43,"","문재인 대선 지지율 1위 독주 소식에 일부 문재인 관련주 급등","2017-03-06"
"065060","지엔코",2595.0,15.08,"","FTSE 글로벌 지수에 신규 편입에 급등","2017-03-06"
"033830","티비씨",8660.0,13.95,"","주식분할 결정에 급등","2017-03-06"
"090410","덕신하우징",6530.0,12.01,"","주식분할 결정에 급등","2017-03-06"
"000890","보해양조",1365.0,11.43,"","유시민 사외이사 선임 모멘텀 지속에 급등","2017-03-06"
"217190","제너셈",5120.0,11.06,"","반도체 및 Display 업황 호조 지속 전망에 반도체 장비 관련주 상승 속 급등","2017-03-06"
"088390","이녹스",28400.0,10.08,"","반도체 및 Display 업황 호조 지속 전망에 반도체 재료/부품관련주 상승 속 급등","2017-03-06"
"090460","비에이치",20350.0,9.12,"","삼성전자 신고가 경신 및 고사양 스마트폰 출시 기대감에 PCB(FPCB 등) 관련주 상승 속 급등","2017-03-06"
"015540","핫텍",12000.0,9.09,"","최대주주 주식 및 경영권 양수도 계약 체결에 급등","2017-03-06"
"900130","웨이포트",1300.0,30.0,1.0,"사드배치 경제보복에 따른 반사이익 기대감 지속에 국내상장 중국기업 강세 속 상한가","2017-03-07"
"033200","모아텍",6100.0,12.96,"","자진상장폐지 결정 모멘텀 지속에 급등","2017-03-07"
"900090","차이나하오란",1545.0,8.8,"","사드배치 경제보복에 따른 반사이익 기대감 지속에 국내상장 중국기업 강세 속 급등","2017-03-07"
"900270","헝셩그룹",3535.0,8.44,"","사드배치 경제보복에 따른 반사이익 기대감 지속에 국내상장 중국기업 강세 속 급등","2017-03-07"
"065170","넥스트BT",2340.0,30.0,1.0,"中 아오란그룹과 업무협약 체결 소식에 상한가","2017-03-08"
"102120","어보브반도체",9400.0,11.77,"","4차 산업혁명 수혜 기대감에 급등","2017-03-08"
"147760","마이크로프랜드",9300.0,11.38,"","NAND 시장 확대에 따른 수혜 기대감에 급등","2017-03-08"
"000890","보해양조",1580.0,10.88,"","유시민 사외이사 선임 모멘텀 지속에 급등","2017-03-08"
"130580","나이스디앤비",6640.0,9.21,"","지난해 실적 호조 모멘텀 지속에 급등","2017-03-08"
"006980","우성사료",4550.0,30.0,1.0,"탄핵 선고기일 확정에 문재인 관련주 상승 속 상한가","2017-03-09"
"155660","DSR",14400.0,29.73,1.0,"탄핵 선고기일 확정에 문재인 관련주 상승 속 상한가","2017-03-09"
"069730","DSR제강",17200.0,25.09,"","탄핵 선고기일 확정에 문재인 관련주 상승 속 급등","2017-03-09"
"118000","우리들휴브레인",11150.0,21.2,"","탄핵 선고기일 확정에 문재인 관련주 상승 속 급등","2017-03-09"
"058220","아리온",1145.0,20.53,"","인도네시아 디지털방송사업 진출 소식에 급등","2017-03-09"
"002140","고려산업",7530.0,18.03,"","탄핵 선고기일 확정에 문재인 관련주 상승 속 급등","2017-03-09"
"039790","위노바",975.0,17.75,"","탄핵 선고기일 확정에 문재인 관련주 상승 속 급등","2017-03-09"
"018700","바른손",12850.0,17.35,"","탄핵 선고기일 확정에 문재인 관련주 상승 속 급등","2017-03-09"
"004720","우리들제약",18450.0,14.6,"","탄핵 선고기일 확정에 문재인 관련주 상승 속 급등","2017-03-09"
"099520","ITX엠투엠",2290.0,14.21,"","탄핵 선고기일 확정에 문재인 관련주 시장에서 부각되며 급등","2017-03-09"
"194480","데브시스터즈",14950.0,13.26,"","탄핵 선고기일 확정에 문재인 관련주로 시장에서 부각되며 급등","2017-03-09"
"019770","서연탑메탈",9020.0,11.5,"","탄핵 선고기일 확정에 문재인 관련주 상승 속 급등","2017-03-09"
"031310","아이즈비전",4365.0,10.37,"","탄핵 선고기일 확정에 문재인 관련주 시장에서 부각되며 급등","2017-03-09"
"085370","루트로닉",15100.0,10.22,"","황반치료 레이저 '알젠' 출시 기대감에 급등","2017-03-09"
"086670","비엠티",7750.0,10.09,"","탄핵 선고기일 확정에 문재인 관련주 상승 속 급등","2017-03-09"
"044060","조광ILI",6250.0,9.65,"","탄핵 선고기일 확정에 문재인 관련주 상승 속 급등","2017-03-09"
"078590","두올산업",3815.0,29.98,1.0,"박근혜 대통령 파면 결정에 일부 정치인 관련주 급등 속 상한가","2017-03-10"
"001380","SG충방",6820.0,29.9,1.0,"박근혜 대통령 파면 결정에 일부 정치인 관련주 급등 속 상한가","2017-03-10"
"013000","세우글로벌",3695.0,29.88,1.0,"박근혜 대통령 파면 결정에 일부 정치인 관련주 급등 속 상한가","2017-03-10"
"115500","케이씨에스",8210.0,26.31,"","박근혜 대통령 파면 결정에 일부 정치인 관련주 급등","2017-03-10"
"241520","DSC인베스트먼트",6180.0,18.62,"","창투사주 강세 속 급등","2017-03-10"
"141020","포티스",1415.0,17.43,"","50억원 규모 제3자배정 유상증자 결정에 급등","2017-03-10"
"046310","백금T&A",5200.0,16.99,"","박근혜 대통령 파면 결정에 일부 정치인 관련주 급등","2017-03-10"
"048430","유라테크",11900.0,15.53,"","박근혜 대통령 파면 결정에 일부 정치인 관련주 급등","2017-03-10"
"044180","KD건설",519.0,15.33,"","박근혜 대통령 파면 결정에 일부 정치인 관련주 급등","2017-03-10"
"003310","대주산업",2960.0,14.73,"","박근혜 대통령 파면 결정에 일부 정치인 관련주 급등","2017-03-10"
"043910","자연과환경",3695.0,11.13,"","박근혜 대통령 파면 결정에 일부 정치인 관련주 급등","2017-03-10"
"020180","대신정보통신",2220.0,10.72,"","박근혜 대통령 파면 결정에 일부 정치인 관련주 급등","2017-03-10"
"040610","SG&G",4600.0,10.71,"","박근혜 대통령 파면 결정에 일부 정치인 관련주 급등","2017-03-10"
"026150","특수건설",6200.0,29.98,1.0,"4대강 복원 수혜 기대감 부각에 상한가","2017-03-13"
"001840","이화공영",4945.0,29.96,1.0,"4대강 복원 수혜 기대감 부각에 상한가","2017-03-13"
"154040","솔루에타",7950.0,29.9,1.0,"대표이사 문재인 캠프 합류 소식에 상한가","2017-03-13"
"008700","아남전자",2635.0,25.78,"","삼성전자 하만 인수 완료 소식에 급등","2017-03-13"
"087260","모바일어플라이언스",9430.0,18.77,"","삼성전자 하만 인수 완료 소식에 급등","2017-03-13"
"241520","DSC인베스트먼트",7300.0,18.12,"","문재인, '일자리위원회' 출범 소식에 창투사 관련주 상승 속 급등","2017-03-13"
"001380","SG충방",7900.0,15.84,"","안희정 관련주로 시장에서 부각되며 급등","2017-03-13"
"043910","자연과환경",4265.0,15.43,"","4대강 복원 수혜 기대감 부각에 급등","2017-03-13"
"001420","태원물산",6430.0,14.82,"","안철수 관련주로 시장에서 부각되며 급등","2017-03-13"
"088290","이원컴포텍",3300.0,11.86,"","일부 안희정 관련주 급등","2017-03-13"
"040610","SG&G",5100.0,10.87,"","지난해 실적 호조에 급등","2017-03-13"
"025950","동신건설",7120.0,9.04,"","일부 이재명 관련주 급등","2017-03-13"
"001840","이화공영",6420.0,29.83,2.0,"4대강 복원사업 기대감에 관련주로 시장에서 부각되며 상한가","2017-03-14"
"049120","파인디앤씨",5810.0,29.98,1.0,"4차 산업혁명 육성 기대감에 상한가","2017-03-14"
"196700","웹스",8550.0,29.94,1.0,"4대강 복원사업 기대감에 관련주로 시장에서 부각되며 상한가","2017-03-14"
"069140","누리플랜",8380.0,29.92,1.0,"4대강 복원사업 기대감에 관련주로 시장에서 부각되며 상한가","2017-03-14"
"019550","SBI인베스트먼트",808.0,29.9,1.0,"4차 산업혁명 육성 기대감에 상한가","2017-03-14"
"027830","대성창투",3280.0,28.38,"","4차 산업혁명 육성 기대감에 급등","2017-03-14"
"246690","티에스인베스트먼트",5940.0,24.27,"","4차 산업혁명 육성 기대감에 급등","2017-03-14"
"003010","혜인",4645.0,20.49,"","4대강 복원사업 기대감에 관련주로 시장에서 부각되며 급등","2017-03-14"
"065060","지엔코",2745.0,19.61,"","4차 산업혁명 육성 기대감에 급등","2017-03-14"
"154040","솔루에타",9350.0,17.61,"","대표이사 문재인 캠프 합류 모멘텀이 지속되며 급등","2017-03-14"
"016600","큐캐피탈",1215.0,15.17,"","4차 산업혁명 육성 기대감에 급등","2017-03-14"
"019590","엠벤처투자",412.0,12.88,"","4차 산업혁명 육성 기대감에 급등","2017-03-14"
"025320","시노펙스",1870.0,10.65,"","4대강 복원사업 기대감에 관련주로 시장에서 부각되며 급등","2017-03-14"
"028260","삼성물산",132000.0,9.09,"","삼성그룹 지배구조 개편 추진 기대감에 급등","2017-03-14"
"048770","TPC",8320.0,30.0,1.0,"4차 산업혁명 수혜 부각에 상한가","2017-03-15"
"087260","모바일어플라이언스",13000.0,30.0,1.0,"4차 산업혁명 수혜 부각에 상한가","2017-03-15"
