"종목코드","종목명","가격","등락","상한가일수","사유","날짜"
"003520","영진약품",8490.0,10.26,"","케이티앤지생명과학과 소규모합병 결의 모멘텀이 지속되며 급등","2016-04-26"
"048870","코아로직",7770.0,29.93,2.0,"거래 재개 후 이틀째 상한가","2016-04-27"
"011080","형지I&C",3405.0,29.96,1.0,"패션그룹형지, 中 유통사와 MOU 체결 소식에 상한가","2016-04-27"
"137950","제이씨케미칼",4470.0,29.94,1.0,"물품공급계약 체결 소식에 상한가","2016-04-27"
"063440","케이디미디어",2335.0,28.3,"","최대주주 지분매각 추진설에 급등","2016-04-27"
"093240","형지엘리트",11300.0,25.56,"","패션그룹형지, 中 유통사와 MOU 체결 소식에 급등","2016-04-27"
"049480","오픈베이스",3960.0,17.86,"","SK C&C-알리바바 클라우드사업 추진 기대에 급등","2016-04-27"
"032080","아즈텍WB",3885.0,15.45,"","패션그룹형지, 中 유통사와 MOU 체결 소식에 급등","2016-04-27"
"049470","SGA",1450.0,13.28,"","SK C&C-알리바바 클라우드사업 추진 기대에 급등","2016-04-27"
"048870","코아로직",10100.0,29.99,3.0,"거래 재개 후 사흘째 상한가","2016-04-28"
"063440","케이디미디어",3035.0,29.98,1.0,"최대주주 변경을 수반하는 주식양수도 계약 체결 및 유상증자 결정에 상한가","2016-04-28"
"002720","국제약품",6280.0,29.89,1.0,"지카바이러스 관련주로 부각되며 상한가","2016-04-28"
"006570","대림통상",7220.0,29.86,1.0,"고은희 회장 보유지분 확대 소식에 상한가","2016-04-28"
"014470","부방",6360.0,26.19,"","계열회사 부산방직공업(주) 흡수합병 결정에 급등","2016-04-28"
"011080","형지I&C",4020.0,18.06,"","형지그룹, 中 유통사와 MOU 체결 모멘텀이 지속되며 급등","2016-04-28"
"025270","부산방직",8120.0,15.67,"","부방의 동사 흡수합병 결정에 급등","2016-04-28"
"048870","코아로직",13100.0,29.7,4.0,"거래재개 후 나흘째 상한가","2016-04-29"
"063440","케이디미디어",3945.0,29.98,2.0,"최대주주 변경을 수반하는 주식양수도 계약 체결 및 유상증자 모멘텀이 지속되며 이틀째 상한가","2016-04-29"
"200230","텔콘",36500.0,29.89,1.0,"美 개량신약 전문 제약사와 전략적 제휴 소식에 상한가","2016-04-29"
"003060","슈넬생명과학",5600.0,21.74,"","에이프로젠 상장 소식에 급등","2016-04-29"
"034830","한국토지신탁",3510.0,9.01,"","1분기 실적 호조에 급등","2016-04-29"
"048870","코아로직",17000.0,29.77,5.0,"거래재개 후 닷새째 상한가","2016-05-02"
"057540","옴니시스템",3750.0,29.98,1.0,"이란 수주 기대감에 상한가","2016-05-02"
"052270","우전",1565.0,29.88,1.0,"투자주의종목 해제에 상한가","2016-05-02"
"099830","씨그널엔터테인먼트그룹",2460.0,22.39,"","화이자신과 한중 합작법인 설립 추진 및 화이자신 경영참여 기대감에 급등","2016-05-02"
"030530","원익홀딩스",8060.0,19.05,"","회사 분할 후 변경상장 첫날 급등","2016-05-02"
"071090","하이스틸",26650.0,11.74,"","이란 경제사절단 참여 소식에 급등","2016-05-02"
"051170","썬코어",6230.0,29.93,1.0,"사우디 왕자 방한 소식에 상한가","2016-05-03"
"069460","대호에이엘",2025.0,29.81,1.0,"이란 인프라투자 참여 기대감에 철도주 상승 속 상한가","2016-05-03"
"086900","메디톡스",465000.0,14.53,"","1분기 실적 호조에 급등","2016-05-03"
"102120","어보브반도체",11350.0,13.5,"","자사주 처분 결정에 급등","2016-05-03"
"037440","희림",6760.0,12.48,"","이란 라프타리와 600만달러 규모 MOU 체결 소식에 급등","2016-05-03"
"048870","코아로직",19100.0,12.35,"","거래재개 후 엿새째 급등","2016-05-03"
"017480","삼현철강",4205.0,11.69,"","이란 인프라투자 참여 기대감에 철도주 상승 속 급등","2016-05-03"
"060570","아이리버",4795.0,10.36,"","SKT와 이란 사물인터넷망 구축 소식에 급등","2016-05-03"
"065500","오리엔트정공",1090.0,10.21,"","유상증자 권리락 효과로 급등","2016-05-03"
"045390","대아티아이",1645.0,10.03,"","이란 인프라투자 참여 기대감에 철도주 상승 속 급등","2016-05-03"
"010280","쌍용정보통신",2040.0,29.94,1.0,"최대주주 지분매각설에 상한가","2016-05-04"
"030350","드래곤플라이",9000.0,29.87,1.0,"정부의 VR 산업 육성 소식에 상한가","2016-05-04"
"025320","시노펙스",2125.0,21.43,"","中 상·하수도 정수시장 본격 진출 소식에 급등","2016-05-04"
"051170","썬코어",6760.0,8.51,"","사우디 왕자 방한 모멘텀이 지속되며 이틀째 급등","2016-05-04"
"047770","코데즈컴바인",77800.0,29.88,1.0,"주가조작 리스크 해소에 상한가","2016-05-09"
"007390","네이처셀",6500.0,20.82,"","""바스코스템"", 美 FDA로부터 희귀의약품 지정 승인 소식에 급등","2016-05-09"
"161570","미동앤씨네마",12500.0,15.21,"","중국내 영화사업 확대 기대감이 지속되며 급등","2016-05-09"
"192820","코스맥스",155000.0,10.32,"","일부 화장품 관련주 상승 속 1분기 실적 호조에 급등","2016-05-09"
"044380","주연테크",1110.0,29.82,1.0,"110억원 규모 3자배정 유상증자 결정에 상한가","2016-05-10"
"003520","영진약품",9860.0,18.65,"","제약주 강세 속 급등","2016-05-10"
"002760","보락",6970.0,17.74,"","해태제과 상장 기대감 및 옥시 사태에 따른 반사이익 기대감에 급등","2016-05-10"
"119650","KC코트렐",5970.0,13.5,"","이란 테헤란시와 1억 달러 사업협약 체결 소식에 급등","2016-05-10"
"047770","코데즈컴바인",87100.0,11.95,"","주가조작 리스크 해소 모멘텀이 지속되며 이틀째 급등","2016-05-10"
"051780","큐로홀딩스",2290.0,11.71,"","7.74억원 규모 제3자 유상증자 결정에 급등","2016-05-10"
"126870","뉴로스",10550.0,10.94,"","무상증자 결정에 급등","2016-05-10"
"028300","에이치엘비",19700.0,9.44,"","위암치료제 '아파티닙' 기대감에 급등","2016-05-10"
"018880","한온시스템",10900.0,9.22,"","1분기 실적 호조에 급등","2016-05-10"
"005070","코스모신소재",3910.0,29.9,1.0,"매각 기대감에 상한가","2016-05-11"
"006390","현대시멘트",27850.0,29.84,1.0,"매각 기대감에 상한가","2016-05-11"
"101530","해태제과식품",24600.0,29.82,1.0,"신규 상장 첫 날 상한가","2016-05-11"
"052420","오성엘에스티",1245.0,20.29,"","신주 및 구주매각 신문공고 결정에 급등","2016-05-11"
"009450","경동나비엔",47000.0,17.79,"","1분기 실적 호조에 급등","2016-05-11"
"058450","일야",12150.0,12.5,"","반기문 총장 방한 소식에 급등","2016-05-11"
"005420","코스모화학",5220.0,11.42,"","계열사 코스모신소재 지분 매각 기대감에 급등","2016-05-11"
"003160","디아이",5140.0,10.42,"","싸이와 中 완다그룹의 MOU 체결 소식에 급등","2016-05-11"
"123040","엠에스오토텍",8550.0,10.32,"","원/달러 환율 급등 수혜 기대감이 지속되며 급등","2016-05-11"
"006390","현대시멘트",36200.0,29.98,2.0,"매각 기대감이 지속되며 이틀째 상한가","2016-05-12"
"101530","해태제과식품",31950.0,29.88,2.0,"신규 상장 후 이틀째 상한가","2016-05-12"
"012170","키스톤글로벌",1000.0,29.53,1.0,"제3자배정 유상증자 및 최대주주 변경 추진설에 상한가","2016-05-12"
"003060","슈넬생명과학",6100.0,11.31,"","에이프로젠, 이달 코스닥 상장 예비심사 신청 소식에 급등","2016-05-12"
"007160","사조산업",66900.0,9.67,"","사조동아원의 해태제과식품 지분가치 부각에 따른 사조그룹주 상승 속 급등","2016-05-12"
"074610","이엔쓰리",2285.0,8.81,"","1분기 실적 호조에 급등","2016-05-12"
"006390","현대시멘트",47050.0,29.97,3.0,"매각 기대감이 지속되며 사흘째 상한가","2016-05-13"
"101530","해태제과식품",41500.0,29.89,3.0,"신규 상장 후 사흘째 상한가","2016-05-13"
"023450","동남합성",58400.0,29.92,1.0,"미원이오디 흡수합병 결정에 상한가","2016-05-13"
"006910","보성파워텍",11350.0,24.04,"","반기문 총장 방한 모멘텀이 지속되며 급등","2016-05-13"
"122800","케이티롤",9020.0,20.11,"","액면분할 후 거래 재개 첫날 급등","2016-05-13"
"039340","한국경제TV",4380.0,16.03,"","1분기 실적 호조에 급등","2016-05-13"
"001540","안국약품",19400.0,14.79,"","바이오의약품 해외시장 본격 진출 소식에 급등","2016-05-13"
"192440","슈피겐코리아",66000.0,13.01,"","1분기 실적 호조에 급등","2016-05-13"
"012170","키스톤글로벌",1105.0,10.5,"","130억원 규모 3자배정 유상증자 결정에 급등","2016-05-13"
"079190","EMW",3200.0,9.78,"","中 공기살균기 수출 소식에 급등","2016-05-13"
"006910","보성파워텍",14750.0,29.96,1.0,"靑 비서실장 충청권 선임 소식에 반기문 관련주 상승 속 상한가","2016-05-16"
"014910","성문전자",5750.0,29.94,1.0,"靑 비서실장 충청권 선임 소식에 반기문 관련주 상승 속 상한가","2016-05-16"
"101530","해태제과식품",53800.0,29.64,"","신규 상장 후 나흘째 급등","2016-05-16"
"005110","한창",6800.0,26.16,"","靑 비서실장 충청권 선임 소식에 반기문 관련주 상승 속 급등","2016-05-16"
"066790","씨씨에스",2930.0,25.48,"","靑 비서실장 충청권 선임 소식에 반기문 관련주 상승 속 급등","2016-05-16"
"005860","한일사료",2620.0,21.3,"","김영란법 시행에 따른 수입육 소비 증가 기대감에 급등","2016-05-16"
"037620","미래에셋증권",26500.0,13.01,"","대우증권(미래에셋대우)과 합병비율 확정에 급등","2016-05-16"
"104110","신성이엔지",3500.0,12.9,"","靑 비서실장 충청권 선임 소식에 반기문 관련주 상승 속 급등","2016-05-16"
"030270","가희",2890.0,12.89,"","다지워크 지분 인수 소식에 급등","2016-05-16"
"119860","다나와",11550.0,12.14,"","1분기 실적 호조에 급등","2016-05-16"
"058450","일야",14050.0,11.95,"","靑 비서실장 충청권 선임 소식에 반기문 관련주 상승 속 급등","2016-05-16"
"050090","휘닉스소재",2000.0,11.11,"","靑 비서실장 충청권 선임 소식에 반기문 관련주 상승 속 급등","2016-05-16"
"005740","크라운제과",64300.0,29.9,1.0,"액면분할 후 변경상장 첫날 상한가","2016-05-17"
"054630","에이디칩스",3215.0,29.9,1.0,"삼성전자 한국형 CPU 프로세서 코어 상용화 사업 지원 소식에 상한가","2016-05-17"
"021050","서원",2370.0,29.86,1.0,"반기문 관련주로 부각되며 상한가","2016-05-17"
"102280","쌍방울",3285.0,29.84,1.0,"中 증대그룹과 유통 및 부동산 사업 MOU 체결 소식에 상한가","2016-05-17"
"013000","세우글로벌",3460.0,23.57,"","영남권 신공항 건설 기대감에 급등","2016-05-17"
"014910","성문전자",6800.0,18.26,"","반기문 관련주로 부각되며 급등","2016-05-17"
"040350","큐로컴",4350.0,13.58,"","계열사 ㈜스마젠 지분 추가 취득에 급등","2016-05-17"
"161000","애경유화",74200.0,12.25,"","인도 가소제 수요 증가에 따른 수혜 기대감에 급등","2016-05-17"
"101530","해태제과식품",60000.0,11.52,"","신규 상장 후 닷새째 급등","2016-05-17"
"013810","스페코",5750.0,10.58,"","반기문 관련주로 부각되며 급등","2016-05-17"
"014200","광림",7020.0,30.0,1.0,"액면분할 후 거래재개 첫날 상한가","2016-05-18"
"003520","영진약품",14150.0,29.82,1.0,"일부 제약주 강세 속 상한가","2016-05-18"
"009780","엠에스씨",13800.0,29.58,1.0,"액면분할 후 거래재개 첫날 상한가","2016-05-18"
"033320","제이씨현시스템",7350.0,24.79,"","신산업 규제 완화 발표로 드론관련주 상승 속 급등","2016-05-18"
"005110","한창",7030.0,13.57,"","신규사업 투자 검토 소식에 급등","2016-05-18"
"019170","신풍제약",10050.0,10.44,"","일부 제약주 강세 속 급등","2016-05-18"
"012030","동부",888.0,10.31,"","액면분할 후 거래재개 첫날 급등","2016-05-18"
"009780","엠에스씨",17900.0,29.71,2.0,"액면분할 후 거래재개 이틀째 상한가","2016-05-19"
"096630","에스코넥",2820.0,29.95,1.0,"구글 VR 플랫폼 '데이드림' 공개에 VR 관련주 상승 속 상한가","2016-05-19"
"099320","쎄트렉아이",47500.0,21.79,"","625억원 규모 위성용 카메라 공급계약 체결에 급등","2016-05-19"
"030270","가희",3500.0,15.51,"","다지워크 지분 인수 모멘텀이 지속되며 급등","2016-05-19"
"068760","셀트리온제약",22000.0,11.11,"","셀트리온의 램시마, 유럽 오리지널 의약품 시장 30% 잠식 소식에 급등","2016-05-19"
"014200","광림",7800.0,11.11,"","액면분할 후 거래재개 이틀째 급등","2016-05-19"
"067290","JW신약",11900.0,29.91,1.0,"JW생명과학 상장 추진에 따른 기업가치 부각 기대감에 JW그룹주 급등 속 상한가","2016-05-20"
"122800","케이티롤",7080.0,29.91,1.0,"中·사우디 투자유치 추진 소식에 상한가","2016-05-20"
"065060","지엔코",2630.0,23.76,"","계열사 ㈜스마젠 지분 추가 취득 모멘텀이 지속되며 급등","2016-05-20"
"096760","JW홀딩스",12900.0,22.86,"","JW생명과학 상장 추진에 따른 기업가치 부각 기대감에 JW그룹주 동반 급등","2016-05-20"
"014910","성문전자",7940.0,17.63,"","靑 비서실장 충청권 인사 선임 및 반기문 사무총장 방한 모멘텀이 지속되며 급등","2016-05-20"
"001060","JW중외제약",52600.0,15.99,"","JW생명과학 상장 추진에 따른 기업가치 부각 기대감에 JW그룹주 동반 급등","2016-05-20"
"001360","삼성제약",7050.0,15.76,"","화장품 업종 비중확대 필요 분석에 화장품주 상승 속 급등","2016-05-20"
"030270","가희",4010.0,14.57,"","㈜디지워크 지분 추가 취득 소식에 급등","2016-05-20"
"068330","일신바이오",2365.0,10.77,"","삼성바이오로직스 상장주관사 선정 소식에 급등","2016-05-20"
"051170","썬코어",6720.0,10.16,"","사우디 제다프로젝트 기대감이 지속되며 급등","2016-05-20"
"053300","한국정보인증",9500.0,10.08,"","자율주행 차량 관련 기술개발 국책 주관기관 선정에 급등","2016-05-20"
"099410","동방선기",4840.0,29.93,1.0,"영남권 신공항 부지 재부각에 상한가","2016-05-23"
"025620","SWH",3330.0,29.82,1.0,"감자 후 거래재개 첫날 상한가","2016-05-23"
"012280","영화금속",2765.0,29.81,1.0,"영남권 신공항 부지 재부각에 상한가","2016-05-23"
"005980","성지건설",20000.0,19.4,"","신사업 기대감 및 경영권 양수도 계약 실사 진행 소식 등에 급등","2016-05-23"
"048870","코아로직",14200.0,18.83,"","회생절차 종결 신청 소식에 급등","2016-05-23"
"078590","두올산업",4975.0,16.37,"","영남권 신공항 부지 재부각에 급등","2016-05-23"
"011390","부산산업",42000.0,12.9,"","영남권 신공항 부지 재부각에 급등","2016-05-23"
"060980","한라홀딩스",60500.0,9.4,"","만도가 테슬라와 자율주행차 공동 개발 소식에 급등","2016-05-23"
"006390","현대시멘트",38450.0,29.9,1.0,"지분 매각 기대감에 상한가","2016-05-24"
"023960","에쓰씨엔지니어링",5010.0,29.79,1.0,"427억원 규모 공사 수주에 상한가","2016-05-24"
"099410","동방선기",6000.0,23.97,"","영남권 신공항 선정 이슈 재부각 모멘텀이 지속되며 이틀째 급등","2016-05-24"
"049180","셀루메드",2150.0,23.92,"","뼈이식재 FDA 심사 및 자금유치 검토 소식에 급등","2016-05-24"
"025550","한국선재",4400.0,20.05,"","목포-제주 해저터널 타당성 용역 착수 전망 및 영남권 신공항 선정 이슈 재부각에 급등","2016-05-24"
